Project,ClassPath,ReleaseID,ReleaseName,ReleaseIndex,Bugginess
"OPENJPA","openjpa-lib/src/main/java/org/apache/openjpa/lib/graph/GraphVisitor.java","12312344","1.1.0",7,"yes"
"OPENJPA","openjpa-lib/src/main/java/org/apache/openjpa/lib/graph/NodeInfo.java","12312344","1.1.0",7,"yes"
"OPENJPA","openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/AbstractJDBCListener.java","12312344","1.1.0",7,"no"
"OPENJPA","openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/ConfiguringConnectionDecorator.java","12312344","1.1.0",7,"no"
"OPENJPA","openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/ConnectionDecorator.java","12312344","1.1.0",7,"no"
"OPENJPA","openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/DataSourceLogs.java","12312344","1.1.0",7,"no"
"OPENJPA","openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/DecoratingDataSource.java","12312344","1.1.0",7,"yes"
"OPENJPA","openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/DelegatingCallableStatement.java","12312344","1.1.0",7,"no"
"OPENJPA","openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/DelegatingConnection.java","12312344","1.1.0",7,"no"
"OPENJPA","openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/DelegatingDataSource.java","12312344","1.1.0",7,"no"
"OPENJPA","openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/DelegatingDatabaseMetaData.java","12312344","1.1.0",7,"yes"
"OPENJPA","openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/DelegatingPreparedStatement.java","12312344","1.1.0",7,"no"
"OPENJPA","openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/DelegatingResultSet.java","12312344","1.1.0",7,"no"
"OPENJPA","openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/DelegatingStatement.java","12312344","1.1.0",7,"no"
"OPENJPA","openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/JDBCEvent.java","12312344","1.1.0",7,"no"
"OPENJPA","openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/JDBCEventConnectionDecorator.java","12312344","1.1.0",7,"yes"
"OPENJPA","openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/JDBCListener.java","12312344","1.1.0",7,"no"
"OPENJPA","openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/LoggingConnectionDecorator.java","12312344","1.1.0",7,"yes"
"OPENJPA","openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/ReportingSQLException.java","12312344","1.1.0",7,"no"
"OPENJPA","openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/SQLFormatter.java","12312344","1.1.0",7,"no"
"OPENJPA","openjpa-lib/src/main/java/org/apache/openjpa/lib/log/AbstractLog.java","12312344","1.1.0",7,"no"
"OPENJPA","openjpa-lib/src/main/java/org/apache/openjpa/lib/log/CommonsLogFactory.java","12312344","1.1.0",7,"no"
"OPENJPA","openjpa-lib/src/main/java/org/apache/openjpa/lib/log/Log.java","12312344","1.1.0",7,"no"
"OPENJPA","openjpa-lib/src/main/java/org/apache/openjpa/lib/log/Log4JLogFactory.java","12312344","1.1.0",7,"no"
"OPENJPA","openjpa-lib/src/main/java/org/apache/openjpa/lib/log/LogFactory.java","12312344","1.1.0",7,"no"
"OPENJPA","openjpa-lib/src/main/java/org/apache/openjpa/lib/log/LogFactoryAdapter.java","12312344","1.1.0",7,"yes"
"OPENJPA","openjpa-lib/src/main/java/org/apache/openjpa/lib/log/LogFactoryImpl.java","12312344","1.1.0",7,"yes"
"OPENJPA","openjpa-lib/src/main/java/org/apache/openjpa/lib/log/LogOutputStream.java","12312344","1.1.0",7,"no"
"OPENJPA","openjpa-lib/src/main/java/org/apache/openjpa/lib/log/MultiLogFactory.java","12312344","1.1.0",7,"yes"
"OPENJPA","openjpa-lib/src/main/java/org/apache/openjpa/lib/log/NoneLogFactory.java","12312344","1.1.0",7,"no"
"OPENJPA","openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/CFMetaDataParser.java","12312344","1.1.0",7,"no"
"OPENJPA","openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/CFMetaDataSerializer.java","12312344","1.1.0",7,"no"
"OPENJPA","openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/ClassAnnotationMetaDataFilter.java","12312344","1.1.0",7,"no"
"OPENJPA","openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/ClassArgParser.java","12312344","1.1.0",7,"no"
"OPENJPA","openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/ClassMetaDataIterator.java","12312344","1.1.0",7,"no"
"OPENJPA","openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/ClasspathMetaDataIterator.java","12312344","1.1.0",7,"no"
"OPENJPA","openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/FileMetaDataIterator.java","12312344","1.1.0",7,"no"
"OPENJPA","openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/MetaDataFilter.java","12312344","1.1.0",7,"no"
"OPENJPA","openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/MetaDataIterator.java","12312344","1.1.0",7,"no"
"OPENJPA","openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/MetaDataIteratorChain.java","12312344","1.1.0",7,"no"
"OPENJPA","openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/MetaDataParser.java","12312344","1.1.0",7,"no"
"OPENJPA","openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/MetaDataSerializer.java","12312344","1.1.0",7,"no"
"OPENJPA","openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/ResourceMetaDataIterator.java","12312344","1.1.0",7,"no"
"OPENJPA","openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/SourceTracker.java","12312344","1.1.0",7,"no"
"OPENJPA","openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/SourceTrackers.java","12312344","1.1.0",7,"no"
"OPENJPA","openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/SuffixMetaDataFilter.java","12312344","1.1.0",7,"no"
"OPENJPA","openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/URLMetaDataIterator.java","12312344","1.1.0",7,"no"
"OPENJPA","openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/XMLMetaDataParser.java","12312344","1.1.0",7,"yes"
"OPENJPA","openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/XMLMetaDataSerializer.java","12312344","1.1.0",7,"no"
"OPENJPA","openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/ZipFileMetaDataIterator.java","12312344","1.1.0",7,"no"
"OPENJPA","openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/ZipStreamMetaDataIterator.java","12312344","1.1.0",7,"no"
"OPENJPA","openjpa-lib/src/main/java/org/apache/openjpa/lib/rop/AbstractListIterator.java","12312344","1.1.0",7,"no"
"OPENJPA","openjpa-lib/src/main/java/org/apache/openjpa/lib/rop/AbstractNonSequentialResultList.java","12312344","1.1.0",7,"no"
"OPENJPA","openjpa-lib/src/main/java/org/apache/openjpa/lib/rop/AbstractResultList.java","12312344","1.1.0",7,"no"
"OPENJPA","openjpa-lib/src/main/java/org/apache/openjpa/lib/rop/AbstractSequentialResultList.java","12312344","1.1.0",7,"no"
"OPENJPA","openjpa-lib/src/main/java/org/apache/openjpa/lib/rop/EagerResultList.java","12312344","1.1.0",7,"no"
"OPENJPA","openjpa-lib/src/main/java/org/apache/openjpa/lib/rop/LazyForwardResultList.java","12312344","1.1.0",7,"no"
"OPENJPA","openjpa-lib/src/main/java/org/apache/openjpa/lib/rop/ListResultList.java","12312344","1.1.0",7,"no"
"OPENJPA","openjpa-lib/src/main/java/org/apache/openjpa/lib/rop/ListResultObjectProvider.java","12312344","1.1.0",7,"no"
"OPENJPA","openjpa-lib/src/main/java/org/apache/openjpa/lib/rop/MergedResultObjectProvider.java","12312344","1.1.0",7,"no"
"OPENJPA","openjpa-lib/src/main/java/org/apache/openjpa/lib/rop/RandomAccessResultList.java","12312344","1.1.0",7,"no"
"OPENJPA","openjpa-lib/src/main/java/org/apache/openjpa/lib/rop/RangeResultObjectProvider.java","12312344","1.1.0",7,"no"
"OPENJPA","openjpa-lib/src/main/java/org/apache/openjpa/lib/rop/ResultList.java","12312344","1.1.0",7,"no"
"OPENJPA","openjpa-lib/src/main/java/org/apache/openjpa/lib/rop/ResultListIterator.java","12312344","1.1.0",7,"no"
"OPENJPA","openjpa-lib/src/main/java/org/apache/openjpa/lib/rop/ResultObjectProvider.java","12312344","1.1.0",7,"no"
"OPENJPA","openjpa-lib/src/main/java/org/apache/openjpa/lib/rop/ResultObjectProviderIterator.java","12312344","1.1.0",7,"no"
"OPENJPA","openjpa-lib/src/main/java/org/apache/openjpa/lib/rop/SimpleResultList.java","12312344","1.1.0",7,"no"
"OPENJPA","openjpa-lib/src/main/java/org/apache/openjpa/lib/rop/SoftRandomAccessResultList.java","12312344","1.1.0",7,"no"
"OPENJPA","openjpa-lib/src/main/java/org/apache/openjpa/lib/rop/WindowResultList.java","12312344","1.1.0",7,"no"
"OPENJPA","openjpa-lib/src/main/java/org/apache/openjpa/lib/util/Base16Encoder.java","12312344","1.1.0",7,"no"
"OPENJPA","openjpa-lib/src/main/java/org/apache/openjpa/lib/util/BytecodeWriter.java","12312344","1.1.0",7,"no"
"OPENJPA","openjpa-lib/src/main/java/org/apache/openjpa/lib/util/Bytes.java","12312344","1.1.0",7,"yes"
"OPENJPA","openjpa-lib/src/main/java/org/apache/openjpa/lib/util/Closeable.java","12312344","1.1.0",7,"no"
"OPENJPA","openjpa-lib/src/main/java/org/apache/openjpa/lib/util/CodeFormat.java","12312344","1.1.0",7,"no"
"OPENJPA","openjpa-lib/src/main/java/org/apache/openjpa/lib/util/EventManager.java","12312344","1.1.0",7,"no"
"OPENJPA","openjpa-lib/src/main/java/org/apache/openjpa/lib/util/Files.java","12312344","1.1.0",7,"no"
"OPENJPA","openjpa-lib/src/main/java/org/apache/openjpa/lib/util/FormatPreservingProperties.java","12312344","1.1.0",7,"no"
"OPENJPA","openjpa-lib/src/main/java/org/apache/openjpa/lib/util/J2DoPriv5Helper.java","12312344","1.1.0",7,"yes"
"OPENJPA","openjpa-lib/src/main/java/org/apache/openjpa/lib/util/J2DoPrivHelper.java","12312344","1.1.0",7,"yes"
"OPENJPA","openjpa-lib/src/main/java/org/apache/openjpa/lib/util/JavaVersions.java","12312344","1.1.0",7,"no"
"OPENJPA","openjpa-lib/src/main/java/org/apache/openjpa/lib/util/LRUMap.java","12312344","1.1.0",7,"no"
"OPENJPA","openjpa-lib/src/main/java/org/apache/openjpa/lib/util/Localizer.java","12312344","1.1.0",7,"yes"
"OPENJPA","openjpa-lib/src/main/java/org/apache/openjpa/lib/util/MultiClassLoader.java","12312344","1.1.0",7,"no"
"OPENJPA","openjpa-lib/src/main/java/org/apache/openjpa/lib/util/Options.java","12312344","1.1.0",7,"no"
"OPENJPA","openjpa-lib/src/main/java/org/apache/openjpa/lib/util/ParameterTemplate.java","12312344","1.1.0",7,"no"
"OPENJPA","openjpa-lib/src/main/java/org/apache/openjpa/lib/util/ParseException.java","12312344","1.1.0",7,"no"
"OPENJPA","openjpa-lib/src/main/java/org/apache/openjpa/lib/util/ReferenceHashMap.java","12312344","1.1.0",7,"no"
"OPENJPA","openjpa-lib/src/main/java/org/apache/openjpa/lib/util/ReferenceHashSet.java","12312344","1.1.0",7,"no"
"OPENJPA","openjpa-lib/src/main/java/org/apache/openjpa/lib/util/ReferenceMap.java","12312344","1.1.0",7,"no"
"OPENJPA","openjpa-lib/src/main/java/org/apache/openjpa/lib/util/ResourceBundleProvider.java","12312344","1.1.0",7,"no"
"OPENJPA","openjpa-lib/src/main/java/org/apache/openjpa/lib/util/Services.java","12312344","1.1.0",7,"no"
"OPENJPA","openjpa-lib/src/main/java/org/apache/openjpa/lib/util/SimpleRegex.java","12312344","1.1.0",7,"no"
"OPENJPA","openjpa-lib/src/main/java/org/apache/openjpa/lib/util/SimpleResourceBundleProvider.java","12312344","1.1.0",7,"no"
"OPENJPA","openjpa-lib/src/main/java/org/apache/openjpa/lib/util/SizedMap.java","12312344","1.1.0",7,"no"
"OPENJPA","openjpa-lib/src/main/java/org/apache/openjpa/lib/util/StreamResourceBundleProvider.java","12312344","1.1.0",7,"no"
"OPENJPA","openjpa-lib/src/main/java/org/apache/openjpa/lib/util/StringDistance.java","12312344","1.1.0",7,"no"
"OPENJPA","openjpa-lib/src/main/java/org/apache/openjpa/lib/util/TemporaryClassLoader.java","12312344","1.1.0",7,"yes"
"OPENJPA","openjpa-lib/src/main/java/org/apache/openjpa/lib/util/TimestampHelper.java","12312344","1.1.0",7,"yes"
"OPENJPA","openjpa-lib/src/main/java/org/apache/openjpa/lib/util/TypedProperties.java","12312344","1.1.0",7,"no"
"OPENJPA","openjpa-lib/src/main/java/org/apache/openjpa/lib/util/UUIDGenerator.java","12312344","1.1.0",7,"no"
"OPENJPA","openjpa-lib/src/main/java/org/apache/openjpa/lib/util/ZipResourceBundleProvider.java","12312344","1.1.0",7,"no"
"OPENJPA","openjpa-lib/src/main/java/org/apache/openjpa/lib/util/concurrent/AbstractConcurrentEventManager.java","12312344","1.1.0",7,"no"
"OPENJPA","openjpa-lib/src/main/java/org/apache/openjpa/lib/util/concurrent/ConcurrentMap.java","12312344","1.1.0",7,"no"
"OPENJPA","openjpa-lib/src/main/java/org/apache/openjpa/lib/util/concurrent/ConcurrentReferenceHashMap.java","12312344","1.1.0",7,"no"
"OPENJPA","openjpa-lib/src/main/java/org/apache/openjpa/lib/util/concurrent/ConcurrentReferenceHashSet.java","12312344","1.1.0",7,"no"
"OPENJPA","openjpa-lib/src/main/java/org/apache/openjpa/lib/util/concurrent/NullSafeConcurrentHashMap.java","12312344","1.1.0",7,"yes"
"OPENJPA","openjpa-lib/src/main/java/org/apache/openjpa/lib/util/concurrent/SizedConcurrentHashMap.java","12312344","1.1.0",7,"yes"
"OPENJPA","openjpa-lib/src/main/java/org/apache/openjpa/lib/xml/Commentable.java","12312344","1.1.0",7,"no"
"OPENJPA","openjpa-lib/src/main/java/org/apache/openjpa/lib/xml/DocTypeReader.java","12312344","1.1.0",7,"no"
"OPENJPA","openjpa-lib/src/main/java/org/apache/openjpa/lib/xml/Location.java","12312344","1.1.0",7,"no"
"OPENJPA","openjpa-lib/src/main/java/org/apache/openjpa/lib/xml/ValidatingErrorHandler.java","12312344","1.1.0",7,"no"
"OPENJPA","openjpa-lib/src/main/java/org/apache/openjpa/lib/xml/XMLFactory.java","12312344","1.1.0",7,"no"
"OPENJPA","openjpa-lib/src/main/java/org/apache/openjpa/lib/xml/XMLWriter.java","12312344","1.1.0",7,"no"
"OPENJPA","openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/AnnotationPersistenceMappingParser.java","12312344","1.1.0",7,"yes"
"OPENJPA","openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/AnnotationPersistenceMappingSerializer.java","12312344","1.1.0",7,"yes"
"OPENJPA","openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/ClassCriteria.java","12312344","1.1.0",7,"no"
"OPENJPA","openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/Columns.java","12312344","1.1.0",7,"no"
"OPENJPA","openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/ContainerTable.java","12312344","1.1.0",7,"no"
"OPENJPA","openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/DataStoreIdColumn.java","12312344","1.1.0",7,"no"
"OPENJPA","openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/DiscriminatorStrategy.java","12312344","1.1.0",7,"no"
"OPENJPA","openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/EagerFetchMode.java","12312344","1.1.0",7,"no"
"OPENJPA","openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/ElementClassCriteria.java","12312344","1.1.0",7,"no"
"OPENJPA","openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/ElementColumn.java","12312344","1.1.0",7,"yes"
"OPENJPA","openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/ElementColumns.java","12312344","1.1.0",7,"yes"
"OPENJPA","openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/ElementEmbeddedMapping.java","12312344","1.1.0",7,"yes"
"OPENJPA","openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/ElementForeignKey.java","12312344","1.1.0",7,"no"
"OPENJPA","openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/ElementIndex.java","12312344","1.1.0",7,"no"
"OPENJPA","openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/ElementJoinColumn.java","12312344","1.1.0",7,"no"
"OPENJPA","openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/ElementJoinColumns.java","12312344","1.1.0",7,"no"
"OPENJPA","openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/ElementNonpolymorphic.java","12312344","1.1.0",7,"no"
"OPENJPA","openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/ElementStrategy.java","12312344","1.1.0",7,"yes"
"OPENJPA","openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/EmbeddedMapping.java","12312344","1.1.0",7,"no"
"OPENJPA","openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/FetchDirection.java","12312344","1.1.0",7,"no"
"OPENJPA","openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/FetchMode.java","12312344","1.1.0",7,"no"
"OPENJPA","openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/ForeignKey.java","12312344","1.1.0",7,"no"
"OPENJPA","openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/ForeignKeyAction.java","12312344","1.1.0",7,"no"
"OPENJPA","openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/Index.java","12312344","1.1.0",7,"no"
"OPENJPA","openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/IsolationLevel.java","12312344","1.1.0",7,"no"
"OPENJPA","openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/JDBCFetchPlan.java","12312344","1.1.0",7,"no"
"OPENJPA","openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/JDBCFetchPlanImpl.java","12312344","1.1.0",7,"no"
"OPENJPA","openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/JDBCPersistenceProductDerivation.java","12312344","1.1.0",7,"no"
"OPENJPA","openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/JoinSyntax.java","12312344","1.1.0",7,"no"
"OPENJPA","openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/KeyClassCriteria.java","12312344","1.1.0",7,"yes"
"OPENJPA","openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/KeyColumn.java","12312344","1.1.0",7,"yes"
"OPENJPA","openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/KeyColumns.java","12312344","1.1.0",7,"yes"
"OPENJPA","openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/KeyEmbeddedMapping.java","12312344","1.1.0",7,"yes"
"OPENJPA","openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/KeyForeignKey.java","12312344","1.1.0",7,"yes"
"OPENJPA","openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/KeyIndex.java","12312344","1.1.0",7,"yes"
"OPENJPA","openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/KeyJoinColumn.java","12312344","1.1.0",7,"yes"
"OPENJPA","openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/KeyJoinColumns.java","12312344","1.1.0",7,"yes"
"OPENJPA","openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/KeyNonpolymorphic.java","12312344","1.1.0",7,"yes"
"OPENJPA","openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/KeyStrategy.java","12312344","1.1.0",7,"yes"
"OPENJPA","openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/LRSSizeAlgorithm.java","12312344","1.1.0",7,"no"
"OPENJPA","openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/MappingOverride.java","12312344","1.1.0",7,"no"
"OPENJPA","openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/MappingOverrides.java","12312344","1.1.0",7,"no"
"OPENJPA","openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/MappingTag.java","12312344","1.1.0",7,"no"
"OPENJPA","openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/Nonpolymorphic.java","12312344","1.1.0",7,"no"
"OPENJPA","openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/NonpolymorphicType.java","12312344","1.1.0",7,"no"
"OPENJPA","openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/OrderColumn.java","12312344","1.1.0",7,"no"
"OPENJPA","openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/PersistenceMappingDefaults.java","12312344","1.1.0",7,"yes"
"OPENJPA","openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/PersistenceMappingFactory.java","12312344","1.1.0",7,"no"
"OPENJPA","openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/ResultSetType.java","12312344","1.1.0",7,"no"
"OPENJPA","openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/Strategy.java","12312344","1.1.0",7,"no"
"OPENJPA","openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/SubclassFetchMode.java","12312344","1.1.0",7,"no"
"OPENJPA","openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/Unique.java","12312344","1.1.0",7,"no"
"OPENJPA","openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/VersionColumn.java","12312344","1.1.0",7,"no"
"OPENJPA","openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/VersionColumns.java","12312344","1.1.0",7,"no"
"OPENJPA","openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/VersionStrategy.java","12312344","1.1.0",7,"no"
"OPENJPA","openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/XEmbeddedMapping.java","12312344","1.1.0",7,"yes"
"OPENJPA","openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/XJoinColumn.java","12312344","1.1.0",7,"no"
"OPENJPA","openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/XJoinColumns.java","12312344","1.1.0",7,"no"
"OPENJPA","openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/XMLPersistenceMappingParser.java","12312344","1.1.0",7,"yes"
"OPENJPA","openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/XMLPersistenceMappingSerializer.java","12312344","1.1.0",7,"yes"
"OPENJPA","openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/XMappingOverride.java","12312344","1.1.0",7,"yes"
"OPENJPA","openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/XMappingOverrides.java","12312344","1.1.0",7,"yes"
"OPENJPA","openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/XSecondaryTable.java","12312344","1.1.0",7,"no"
"OPENJPA","openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/XSecondaryTables.java","12312344","1.1.0",7,"no"
"OPENJPA","openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/XTable.java","12312344","1.1.0",7,"no"
"OPENJPA","openjpa-persistence/src/main/java/org/apache/openjpa/persistence/AnnotationBuilder.java","12312344","1.1.0",7,"no"
"OPENJPA","openjpa-persistence/src/main/java/org/apache/openjpa/persistence/AnnotationPersistenceMetaDataParser.java","12312344","1.1.0",7,"yes"
"OPENJPA","openjpa-persistence/src/main/java/org/apache/openjpa/persistence/AnnotationPersistenceMetaDataSerializer.java","12312344","1.1.0",7,"no"
"OPENJPA","openjpa-persistence/src/main/java/org/apache/openjpa/persistence/AnnotationPersistenceXMLMetaDataParser.java","12312344","1.1.0",7,"no"
"OPENJPA","openjpa-persistence/src/main/java/org/apache/openjpa/persistence/ArgumentException.java","12312344","1.1.0",7,"no"
"OPENJPA","openjpa-persistence/src/main/java/org/apache/openjpa/persistence/AutoClearType.java","12312344","1.1.0",7,"yes"
"OPENJPA","openjpa-persistence/src/main/java/org/apache/openjpa/persistence/AutoDetachType.java","12312344","1.1.0",7,"yes"
"OPENJPA","openjpa-persistence/src/main/java/org/apache/openjpa/persistence/CallbackMode.java","12312344","1.1.0",7,"yes"
"OPENJPA","openjpa-persistence/src/main/java/org/apache/openjpa/persistence/ConnectionRetainMode.java","12312344","1.1.0",7,"yes"
"OPENJPA","openjpa-persistence/src/main/java/org/apache/openjpa/persistence/DataCache.java","12312344","1.1.0",7,"no"
"OPENJPA","openjpa-persistence/src/main/java/org/apache/openjpa/persistence/DataStoreId.java","12312344","1.1.0",7,"no"
"OPENJPA","openjpa-persistence/src/main/java/org/apache/openjpa/persistence/Dependent.java","12312344","1.1.0",7,"no"
"OPENJPA","openjpa-persistence/src/main/java/org/apache/openjpa/persistence/DetachStateType.java","12312344","1.1.0",7,"yes"
"OPENJPA","openjpa-persistence/src/main/java/org/apache/openjpa/persistence/DetachedState.java","12312344","1.1.0",7,"no"
"OPENJPA","openjpa-persistence/src/main/java/org/apache/openjpa/persistence/ElementDependent.java","12312344","1.1.0",7,"no"
"OPENJPA","openjpa-persistence/src/main/java/org/apache/openjpa/persistence/ElementType.java","12312344","1.1.0",7,"no"
"OPENJPA","openjpa-persistence/src/main/java/org/apache/openjpa/persistence/EntityExistsException.java","12312344","1.1.0",7,"no"
"OPENJPA","openjpa-persistence/src/main/java/org/apache/openjpa/persistence/EntityManagerFactoryImpl.java","12312344","1.1.0",7,"no"
"OPENJPA","openjpa-persistence/src/main/java/org/apache/openjpa/persistence/EntityManagerFactoryValue.java","12312344","1.1.0",7,"no"
"OPENJPA","openjpa-persistence/src/main/java/org/apache/openjpa/persistence/EntityManagerImpl.java","12312344","1.1.0",7,"yes"
"OPENJPA","openjpa-persistence/src/main/java/org/apache/openjpa/persistence/EntityNotFoundException.java","12312344","1.1.0",7,"no"
"OPENJPA","openjpa-persistence/src/main/java/org/apache/openjpa/persistence/Extent.java","12312344","1.1.0",7,"no"
"OPENJPA","openjpa-persistence/src/main/java/org/apache/openjpa/persistence/ExtentImpl.java","12312344","1.1.0",7,"no"
"OPENJPA","openjpa-persistence/src/main/java/org/apache/openjpa/persistence/ExternalValues.java","12312344","1.1.0",7,"no"
"OPENJPA","openjpa-persistence/src/main/java/org/apache/openjpa/persistence/Externalizer.java","12312344","1.1.0",7,"no"
